ProcessID,OrderID,DateKey,Department,ProcessStep,PlannedDuration_hrs,ActualDuration_hrs,DelayReason,Status,Priority,AssignedTo,StartDateTime,EndDateTime
PRC-2277,ORD-10948,20230915,Shipping,Dispatch,3,2.7,,Completed,Medium,Team Bravo,2023-09-15 23:00,2023-09-16 01:42
PRC-2278,ORD-10446,20231116,Order Processing,Order Verification,2,2.0,,Completed,Medium,Team Echo,2023-11-16 08:00,2023-11-16 10:00
PRC-2279,ORD-10446,20231116,Warehouse,Pick & Pack,5,6.3,Inventory Mismatch,Completed,Critical,Team Charlie,2023-11-16 10:30,2023-11-16 16:48
PRC-2280,ORD-10446,20231116,Quality Control,Inspection,2,1.7,,Completed,Medium,Team Charlie,2023-11-16 17:18,2023-11-16 19:00
PRC-2281,ORD-10446,20231116,Shipping,Dispatch,3,5.0,Weather Delay,Completed,Medium,Team Bravo,2023-11-16 19:30,2023-11-17 00:30
PRC-2282,ORD-10844,20231018,Order Processing,Order Verification,2,2.0,,Completed,High,Team Hotel,2023-10-18 08:00,2023-10-18 10:00
PRC-2283,ORD-10844,20231018,Warehouse,Pick & Pack,5,4.2,,Completed,High,Team Golf,2023-10-18 10:30,2023-10-18 14:42
PRC-2284,ORD-10844,20231018,Quality Control,Inspection,2,3.6,System Downtime,Completed,High,Team Foxtrot,2023-10-18 15:12,2023-10-18 18:48
PRC-2285,ORD-10844,20231018,Shipping,Dispatch,3,4.0,Integration Issues,Completed,High,Team Delta,2023-10-18 19:18,2023-10-18 23:18
PRC-2286,ORD-10353,20250729,Order Processing,Order Verification,1,1.3,Carrier Delay,Completed,Critical,Team Alpha,2025-07-29 08:00,2025-07-29 09:18
PRC-2287,ORD-10353,20250729,Fulfillment,License Provisioning,2,3.7,System Downtime,Completed,Medium,Team Charlie,2025-07-29 09:48,2025-07-29 13:30
PRC-2288,ORD-10684,20251211,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Alpha,2025-12-11 08:00,2025-12-11 09:00
PRC-2289,ORD-10684,20251211,Fulfillment,License Provisioning,2,4.0,Equipment Malfunction,Completed,Medium,Team Golf,2025-12-11 09:30,2025-12-11 13:30
PRC-2290,ORD-10766,20251126,Order Processing,Order Verification,1,1.8,Staff Shortage,Completed,High,Team Alpha,2025-11-26 08:00,2025-11-26 09:48
PRC-2291,ORD-10766,20251126,Fulfillment,License Provisioning,2,1.8,,Completed,Critical,Team Alpha,2025-11-26 10:18,2025-11-26 12:06
PRC-2292,ORD-10852,20230510,Order Processing,Order Verification,2,2.0,,Completed,Medium,Team Delta,2023-05-10 08:00,2023-05-10 10:00
PRC-2293,ORD-10852,20230510,Service Delivery,Engagement Setup,8,8.0,,Completed,Critical,Team Alpha,2023-05-10 10:30,2023-05-10 18:30
PRC-2294,ORD-10852,20230510,Service Delivery,Execution,16,14.0,,Completed,Medium,Team Charlie,2023-05-10 19:00,2023-05-11 09:00
PRC-2295,ORD-10609,20231012,Order Processing,Order Verification,2,1.8,,Completed,High,Team Echo,2023-10-12 08:00,2023-10-12 09:48
PRC-2296,ORD-10609,20231012,Service Delivery,Engagement Setup,8,6.8,,Completed,Medium,Team Hotel,2023-10-12 10:18,2023-10-12 17:06
PRC-2297,ORD-10609,20231012,Service Delivery,Execution,16,21.6,Weather Delay,Completed,High,Team Delta,2023-10-12 17:36,2023-10-13 15:12
PRC-2298,ORD-11438,20240528,Order Processing,Order Verification,1,0.8,,Completed,Medium,Team Alpha,2024-05-28 08:00,2024-05-28 08:48
PRC-2299,ORD-11438,20240528,Fulfillment,License Provisioning,2,2.0,,Completed,High,Team Alpha,2024-05-28 09:18,2024-05-28 11:18
PRC-2300,ORD-10205,20230815,Order Processing,Order Verification,1,1.4,Quality Issue Found,Completed,High,Team Foxtrot,2023-08-15 08:00,2023-08-15 09:24
PRC-2301,ORD-10205,20230815,Fulfillment,License Provisioning,2,3.3,Quality Issue Found,Completed,High,Team Charlie,2023-08-15 09:54,2023-08-15 13:12
PRC-2302,ORD-11454,20250324,Order Processing,Order Verification,1,0.8,,Completed,High,Team Charlie,2025-03-24 08:00,2025-03-24 08:48
PRC-2303,ORD-11454,20250324,Fulfillment,License Provisioning,2,1.6,,Completed,Critical,Team Bravo,2025-03-24 09:18,2025-03-24 10:54
PRC-2304,ORD-10933,20250305,Order Processing,Order Verification,1,0.9,,Completed,High,Team Echo,2025-03-05 08:00,2025-03-05 08:54
PRC-2305,ORD-10933,20250305,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Charlie,2025-03-05 09:24,2025-03-05 11:18
PRC-2306,ORD-11203,20250717,Order Processing,Order Verification,2,2.0,,Completed,High,Team Foxtrot,2025-07-17 08:00,2025-07-17 10:00
PRC-2307,ORD-11203,20250717,Warehouse,Pick & Pack,5,4.6,,Completed,Medium,Team Echo,2025-07-17 10:30,2025-07-17 15:06
PRC-2308,ORD-11203,20250717,Quality Control,Inspection,2,1.7,,Completed,High,Team Foxtrot,2025-07-17 15:36,2025-07-17 17:18
PRC-2309,ORD-11203,20250717,Shipping,Dispatch,3,5.3,Integration Issues,Completed,Critical,Team Golf,2025-07-17 17:48,2025-07-17 23:06
PRC-2310,ORD-11380,20250902,Order Processing,Order Verification,1,1.1,Quality Issue Found,Completed,High,Team Foxtrot,2025-09-02 08:00,2025-09-02 09:06
PRC-2311,ORD-11380,20250902,Fulfillment,License Provisioning,2,2.0,,Completed,Low,Team Alpha,2025-09-02 09:36,2025-09-02 11:36
PRC-2312,ORD-10297,20240903,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Charlie,2024-09-03 08:00,2024-09-03 09:00
PRC-2313,ORD-10297,20240903,Fulfillment,License Provisioning,2,1.7,,Completed,High,Team Foxtrot,2024-09-03 09:30,2024-09-03 11:12
PRC-2314,ORD-10310,20230613,Order Processing,Order Verification,2,2.1,,Completed,Critical,Team Delta,2023-06-13 08:00,2023-06-13 10:06
PRC-2315,ORD-10310,20230613,Warehouse,Pick & Pack,5,4.3,,Completed,High,Team Alpha,2023-06-13 10:36,2023-06-13 14:54
PRC-2316,ORD-10310,20230613,Quality Control,Inspection,2,1.7,,Completed,Medium,Team Delta,2023-06-13 15:24,2023-06-13 17:06
PRC-2317,ORD-10310,20230613,Shipping,Dispatch,3,3.8,System Downtime,Completed,Medium,Team Bravo,2023-06-13 17:36,2023-06-13 21:24
PRC-2318,ORD-11491,20230828,Order Processing,Order Verification,1,1.8,Vendor Delay,Completed,Critical,Team Foxtrot,2023-08-28 08:00,2023-08-28 09:48
PRC-2319,ORD-11491,20230828,Fulfillment,License Provisioning,2,1.6,,Completed,High,Team Delta,2023-08-28 10:18,2023-08-28 11:54
PRC-2320,ORD-11093,20240517,Order Processing,Order Verification,1,0.9,,Completed,High,Team Alpha,2024-05-17 08:00,2024-05-17 08:54
PRC-2321,ORD-11093,20240517,Fulfillment,License Provisioning,2,2.9,Integration Issues,Completed,Critical,Team Echo,2024-05-17 09:24,2024-05-17 12:18
PRC-2322,ORD-10783,20240206,Order Processing,Order Verification,2,1.7,,Completed,Medium,Team Delta,2024-02-06 08:00,2024-02-06 09:42
PRC-2323,ORD-10783,20240206,Warehouse,Pick & Pack,5,6.2,Inventory Mismatch,Completed,High,Team Charlie,2024-02-06 10:12,2024-02-06 16:24
PRC-2324,ORD-10783,20240206,Quality Control,Inspection,2,1.7,,Completed,Critical,Team Alpha,2024-02-06 16:54,2024-02-06 18:36
PRC-2325,ORD-10783,20240206,Shipping,Dispatch,3,5.3,Integration Issues,Completed,Critical,Team Delta,2024-02-06 19:06,2024-02-07 00:24
PRC-2326,ORD-10055,20250910,Order Processing,Order Verification,2,3.7,Documentation Missing,Completed,High,Team Echo,2025-09-10 08:00,2025-09-10 11:42
PRC-2327,ORD-10055,20250910,Service Delivery,Engagement Setup,8,15.1,Staff Shortage,Completed,High,Team Foxtrot,2025-09-10 12:12,2025-09-11 03:18
PRC-2328,ORD-10055,20250910,Service Delivery,Execution,16,14.4,,Completed,Critical,Team Charlie,2025-09-11 03:48,2025-09-11 18:12
PRC-2329,ORD-10723,20230922,Order Processing,Order Verification,1,0.8,,Completed,Medium,Team Hotel,2023-09-22 08:00,2023-09-22 08:48
PRC-2330,ORD-10723,20230922,Fulfillment,License Provisioning,2,1.6,,Completed,High,Team Foxtrot,2023-09-22 09:18,2023-09-22 10:54
PRC-2331,ORD-10952,20250512,Order Processing,Order Verification,2,2.3,Staff Shortage,Completed,High,Team Echo,2025-05-12 08:00,2025-05-12 10:18
PRC-2332,ORD-10952,20250512,Service Delivery,Engagement Setup,8,7.5,,Completed,Critical,Team Foxtrot,2025-05-12 10:48,2025-05-12 18:18
PRC-2333,ORD-10952,20250512,Service Delivery,Execution,16,16.0,,Completed,High,Team Charlie,2025-05-12 18:48,2025-05-13 10:48
PRC-2334,ORD-11169,20231024,Order Processing,Order Verification,2,1.6,,Completed,Medium,Team Hotel,2023-10-24 08:00,2023-10-24 09:36
PRC-2335,ORD-11169,20231024,Warehouse,Pick & Pack,5,4.9,,Completed,Medium,Team Golf,2023-10-24 10:06,2023-10-24 15:00
PRC-2336,ORD-11169,20231024,Quality Control,Inspection,2,1.7,,Completed,High,Team Golf,2023-10-24 15:30,2023-10-24 17:12
PRC-2337,ORD-11169,20231024,Shipping,Dispatch,3,3.6,System Downtime,Completed,High,Team Golf,2023-10-24 17:42,2023-10-24 21:18
PRC-2338,ORD-10912,20250528,Order Processing,Order Verification,2,3.7,Inventory Mismatch,Completed,Low,Team Charlie,2025-05-28 08:00,2025-05-28 11:42
PRC-2339,ORD-10912,20250528,Warehouse,Pick & Pack,5,5.1,,Completed,Critical,Team Foxtrot,2025-05-28 12:12,2025-05-28 17:18
PRC-2340,ORD-10912,20250528,Quality Control,Inspection,2,1.7,,Completed,Medium,Team Bravo,2025-05-28 17:48,2025-05-28 19:30
PRC-2341,ORD-10912,20250528,Shipping,Dispatch,3,5.2,Complex Requirements,Completed,High,Team Foxtrot,2025-05-28 20:00,2025-05-29 01:12
PRC-2342,ORD-10995,20251029,Order Processing,Order Verification,2,2.6,Documentation Missing,Completed,Medium,Team Bravo,2025-10-29 08:00,2025-10-29 10:36
PRC-2343,ORD-10995,20251029,Warehouse,Pick & Pack,5,8.5,Staff Shortage,Completed,High,Team Hotel,2025-10-29 11:06,2025-10-29 19:36
PRC-2344,ORD-10995,20251029,Quality Control,Inspection,2,1.9,,Completed,High,Team Echo,2025-10-29 20:06,2025-10-29 22:00
PRC-2345,ORD-10995,20251029,Shipping,Dispatch,3,3.1,,Completed,High,Team Echo,2025-10-29 22:30,2025-10-30 01:36
PRC-2346,ORD-10588,20240501,Order Processing,Order Verification,1,0.8,,Completed,Medium,Team Delta,2024-05-01 08:00,2024-05-01 08:48
PRC-2347,ORD-10588,20240501,Fulfillment,License Provisioning,2,1.7,,Completed,High,Team Foxtrot,2024-05-01 09:18,2024-05-01 11:00
PRC-2348,ORD-11464,20240731,Order Processing,Order Verification,1,0.9,,Completed,Medium,Team Charlie,2024-07-31 08:00,2024-07-31 08:54
PRC-2349,ORD-11464,20240731,Fulfillment,License Provisioning,2,2.1,,Completed,High,Team Hotel,2024-07-31 09:24,2024-07-31 11:30
PRC-2350,ORD-10698,20250310,Order Processing,Order Verification,2,1.8,,Completed,High,Team Delta,2025-03-10 08:00,2025-03-10 09:48
PRC-2351,ORD-10698,20250310,Service Delivery,Engagement Setup,8,8.2,,Completed,High,Team Golf,2025-03-10 10:18,2025-03-10 18:30
PRC-2352,ORD-10698,20250310,Service Delivery,Execution,16,14.2,,Completed,High,Team Alpha,2025-03-10 19:00,2025-03-11 09:12
PRC-2353,ORD-10761,20240517,Order Processing,Order Verification,1,1.5,Integration Issues,Completed,High,Team Golf,2024-05-17 08:00,2024-05-17 09:30
PRC-2354,ORD-10761,20240517,Fulfillment,License Provisioning,2,3.8,Complex Requirements,Completed,High,Team Foxtrot,2024-05-17 10:00,2024-05-17 13:48
PRC-2355,ORD-11017,20240913,Order Processing,Order Verification,2,1.9,,Completed,Critical,Team Charlie,2024-09-13 08:00,2024-09-13 09:54
PRC-2356,ORD-11017,20240913,Warehouse,Pick & Pack,5,4.4,,Completed,High,Team Hotel,2024-09-13 10:24,2024-09-13 14:48
PRC-2357,ORD-11017,20240913,Quality Control,Inspection,2,3.6,Staff Shortage,Completed,High,Team Echo,2024-09-13 15:18,2024-09-13 18:54
PRC-2358,ORD-11017,20240913,Shipping,Dispatch,3,2.5,,Completed,High,Team Charlie,2024-09-13 19:24,2024-09-13 21:54
PRC-2359,ORD-10058,20240319,Order Processing,Order Verification,1,1.0,,Completed,Critical,Team Foxtrot,2024-03-19 08:00,2024-03-19 09:00
PRC-2360,ORD-10058,20240319,Fulfillment,License Provisioning,2,1.6,,Completed,High,Team Charlie,2024-03-19 09:30,2024-03-19 11:06
PRC-2361,ORD-11018,20241022,Order Processing,Order Verification,2,1.7,,Completed,Critical,Team Alpha,2024-10-22 08:00,2024-10-22 09:42
PRC-2362,ORD-11018,20241022,Service Delivery,Engagement Setup,8,7.5,,Completed,High,Team Golf,2024-10-22 10:12,2024-10-22 17:42
PRC-2363,ORD-11018,20241022,Service Delivery,Execution,16,30.3,Equipment Malfunction,Completed,High,Team Golf,2024-10-22 18:12,2024-10-24 00:30
PRC-2364,ORD-11028,20240328,Order Processing,Order Verification,2,3.6,System Downtime,Completed,High,Team Bravo,2024-03-28 08:00,2024-03-28 11:36
PRC-2365,ORD-11028,20240328,Warehouse,Pick & Pack,5,4.2,,Completed,Medium,Team Echo,2024-03-28 12:06,2024-03-28 16:18
PRC-2366,ORD-11028,20240328,Quality Control,Inspection,2,3.2,System Downtime,Completed,High,Team Alpha,2024-03-28 16:48,2024-03-28 20:00
PRC-2367,ORD-11028,20240328,Shipping,Dispatch,3,2.9,,Completed,High,Team Hotel,2024-03-28 20:30,2024-03-28 23:24
PRC-2368,ORD-10174,20240301,Order Processing,Order Verification,2,2.9,Staff Shortage,Completed,High,Team Foxtrot,2024-03-01 08:00,2024-03-01 10:54
PRC-2369,ORD-10174,20240301,Warehouse,Pick & Pack,5,4.1,,Completed,High,Team Golf,2024-03-01 11:24,2024-03-01 15:30
PRC-2370,ORD-10174,20240301,Quality Control,Inspection,2,2.3,Equipment Malfunction,Completed,High,Team Alpha,2024-03-01 16:00,2024-03-01 18:18
PRC-2371,ORD-10174,20240301,Shipping,Dispatch,3,2.9,,Completed,Low,Team Bravo,2024-03-01 18:48,2024-03-01 21:42
PRC-2372,ORD-10847,20231127,Order Processing,Order Verification,2,1.7,,Completed,High,Team Charlie,2023-11-27 08:00,2023-11-27 09:42
PRC-2373,ORD-10847,20231127,Warehouse,Pick & Pack,5,6.8,Weather Delay,Completed,Medium,Team Delta,2023-11-27 10:12,2023-11-27 17:00
PRC-2374,ORD-10847,20231127,Quality Control,Inspection,2,1.6,,Completed,Low,Team Alpha,2023-11-27 17:30,2023-11-27 19:06
PRC-2375,ORD-10847,20231127,Shipping,Dispatch,3,2.5,,Completed,High,Team Alpha,2023-11-27 19:36,2023-11-27 22:06
PRC-2376,ORD-11069,20240227,Order Processing,Order Verification,2,2.7,Carrier Delay,Completed,Critical,Team Golf,2024-02-27 08:00,2024-02-27 10:42
PRC-2377,ORD-11069,20240227,Warehouse,Pick & Pack,5,4.1,,Completed,Critical,Team Charlie,2024-02-27 11:12,2024-02-27 15:18
PRC-2378,ORD-11069,20240227,Quality Control,Inspection,2,1.7,,Completed,High,Team Foxtrot,2024-02-27 15:48,2024-02-27 17:30
PRC-2379,ORD-11069,20240227,Shipping,Dispatch,3,4.8,Inventory Mismatch,Completed,High,Team Delta,2024-02-27 18:00,2024-02-27 22:48
PRC-2380,ORD-10650,20250905,Order Processing,Order Verification,2,2.4,Approval Pending,Completed,High,Team Delta,2025-09-05 08:00,2025-09-05 10:24
PRC-2381,ORD-10650,20250905,Warehouse,Pick & Pack,5,4.3,,Completed,Critical,Team Delta,2025-09-05 10:54,2025-09-05 15:12
PRC-2382,ORD-10650,20250905,Quality Control,Inspection,2,1.7,,Completed,High,Team Echo,2025-09-05 15:42,2025-09-05 17:24
PRC-2383,ORD-10650,20250905,Shipping,Dispatch,3,3.6,Approval Pending,Completed,High,Team Delta,2025-09-05 17:54,2025-09-05 21:30
PRC-2384,ORD-11068,20240220,Order Processing,Order Verification,2,1.8,,Completed,High,Team Echo,2024-02-20 08:00,2024-02-20 09:48
PRC-2385,ORD-11068,20240220,Warehouse,Pick & Pack,5,8.9,Weather Delay,Completed,Medium,Team Hotel,2024-02-20 10:18,2024-02-20 19:12
PRC-2386,ORD-11068,20240220,Quality Control,Inspection,2,1.8,,Completed,High,Team Golf,2024-02-20 19:42,2024-02-20 21:30
PRC-2387,ORD-11068,20240220,Shipping,Dispatch,3,3.0,,Completed,High,Team Delta,2024-02-20 22:00,2024-02-21 01:00
PRC-2388,ORD-11245,20230210,Order Processing,Order Verification,2,1.9,,Completed,Medium,Team Alpha,2023-02-10 08:00,2023-02-10 09:54
PRC-2389,ORD-11245,20230210,Service Delivery,Engagement Setup,8,8.2,,Completed,Critical,Team Hotel,2023-02-10 10:24,2023-02-10 18:36
PRC-2390,ORD-11245,20230210,Service Delivery,Execution,16,22.5,Integration Issues,Completed,High,Team Alpha,2023-02-10 19:06,2023-02-11 17:36
PRC-2391,ORD-10974,20240109,Order Processing,Order Verification,2,2.0,,Completed,High,Team Delta,2024-01-09 08:00,2024-01-09 10:00
PRC-2392,ORD-10974,20240109,Warehouse,Pick & Pack,5,8.6,Staff Shortage,Completed,Critical,Team Echo,2024-01-09 10:30,2024-01-09 19:06
PRC-2393,ORD-10974,20240109,Quality Control,Inspection,2,1.8,,Completed,High,Team Echo,2024-01-09 19:36,2024-01-09 21:24
PRC-2394,ORD-10974,20240109,Shipping,Dispatch,3,4.6,Inventory Mismatch,Completed,High,Team Golf,2024-01-09 21:54,2024-01-10 02:30
PRC-2395,ORD-10504,20240215,Order Processing,Order Verification,2,2.0,,Completed,High,Team Golf,2024-02-15 08:00,2024-02-15 10:00
PRC-2396,ORD-10504,20240215,Service Delivery,Engagement Setup,8,7.3,,Completed,High,Team Alpha,2024-02-15 10:30,2024-02-15 17:48
PRC-2397,ORD-10504,20240215,Service Delivery,Execution,16,30.2,Documentation Missing,Completed,High,Team Delta,2024-02-15 18:18,2024-02-17 00:30
PRC-2398,ORD-10628,20240213,Order Processing,Order Verification,2,2.0,,Completed,High,Team Alpha,2024-02-13 08:00,2024-02-13 10:00
PRC-2399,ORD-10628,20240213,Service Delivery,Engagement Setup,8,12.2,Inventory Mismatch,Completed,High,Team Echo,2024-02-13 10:30,2024-02-13 22:42
PRC-2400,ORD-10628,20240213,Service Delivery,Execution,16,17.8,Staff Shortage,Completed,High,Team Delta,2024-02-13 23:12,2024-02-14 17:00
PRC-2401,ORD-11139,20240618,Order Processing,Order Verification,2,1.8,,Completed,Critical,Team Hotel,2024-06-18 08:00,2024-06-18 09:48
PRC-2402,ORD-11139,20240618,Service Delivery,Engagement Setup,8,6.9,,Completed,Medium,Team Echo,2024-06-18 10:18,2024-06-18 17:12
PRC-2403,ORD-11139,20240618,Service Delivery,Execution,16,28.8,Volume Processing,Completed,Low,Team Alpha,2024-06-18 17:42,2024-06-19 22:30
PRC-2404,ORD-10857,20240605,Order Processing,Order Verification,1,0.9,,Completed,High,Team Echo,2024-06-05 08:00,2024-06-05 08:54
PRC-2405,ORD-10857,20240605,Fulfillment,License Provisioning,2,1.6,,Completed,High,Team Golf,2024-06-05 09:24,2024-06-05 11:00
PRC-2406,ORD-10226,20241107,Order Processing,Order Verification,2,1.7,,Completed,High,Team Echo,2024-11-07 08:00,2024-11-07 09:42
PRC-2407,ORD-10226,20241107,Warehouse,Pick & Pack,5,7.6,Approval Pending,Completed,High,Team Bravo,2024-11-07 10:12,2024-11-07 17:48
PRC-2408,ORD-10226,20241107,Quality Control,Inspection,2,1.8,,Completed,High,Team Foxtrot,2024-11-07 18:18,2024-11-07 20:06
PRC-2409,ORD-10226,20241107,Shipping,Dispatch,3,2.6,,Completed,High,Team Hotel,2024-11-07 20:36,2024-11-07 23:12
PRC-2410,ORD-10463,20250910,Order Processing,Order Verification,2,3.8,Documentation Missing,Completed,Medium,Team Bravo,2025-09-10 08:00,2025-09-10 11:48
PRC-2411,ORD-10463,20250910,Warehouse,Pick & Pack,5,4.4,,Completed,High,Team Foxtrot,2025-09-10 12:18,2025-09-10 16:42
PRC-2412,ORD-10463,20250910,Quality Control,Inspection,2,2.0,,Completed,High,Team Alpha,2025-09-10 17:12,2025-09-10 19:12
PRC-2413,ORD-10463,20250910,Shipping,Dispatch,3,4.6,Quality Issue Found,Completed,Medium,Team Bravo,2025-09-10 19:42,2025-09-11 00:18
PRC-2414,ORD-10173,20250618,Order Processing,Order Verification,2,3.1,Complex Requirements,Completed,Low,Team Hotel,2025-06-18 08:00,2025-06-18 11:06
PRC-2415,ORD-10173,20250618,Warehouse,Pick & Pack,5,5.0,,Completed,High,Team Echo,2025-06-18 11:36,2025-06-18 16:36
PRC-2416,ORD-10173,20250618,Quality Control,Inspection,2,1.8,,Completed,High,Team Golf,2025-06-18 17:06,2025-06-18 18:54
PRC-2417,ORD-10173,20250618,Shipping,Dispatch,3,5.7,Inventory Mismatch,Completed,High,Team Hotel,2025-06-18 19:24,2025-06-19 01:06
PRC-2418,ORD-11170,20230816,Order Processing,Order Verification,2,3.0,Integration Issues,Completed,Medium,Team Alpha,2023-08-16 08:00,2023-08-16 11:00
PRC-2419,ORD-11170,20230816,Service Delivery,Engagement Setup,8,7.7,,Completed,High,Team Alpha,2023-08-16 11:30,2023-08-16 19:12
PRC-2420,ORD-11170,20230816,Service Delivery,Execution,16,14.7,,Completed,High,Team Bravo,2023-08-16 19:42,2023-08-17 10:24
PRC-2421,ORD-11096,20250904,Order Processing,Order Verification,1,0.8,,Completed,High,Team Golf,2025-09-04 08:00,2025-09-04 08:48
PRC-2422,ORD-11096,20250904,Fulfillment,License Provisioning,2,2.0,,Completed,Critical,Team Echo,2025-09-04 09:18,2025-09-04 11:18
PRC-2423,ORD-11174,20230908,Order Processing,Order Verification,1,1.0,,Completed,High,Team Hotel,2023-09-08 08:00,2023-09-08 09:00
PRC-2424,ORD-11174,20230908,Fulfillment,License Provisioning,2,1.9,,Completed,High,Team Foxtrot,2023-09-08 09:30,2023-09-08 11:24
PRC-2425,ORD-11403,20250904,Order Processing,Order Verification,2,2.0,,Completed,Low,Team Hotel,2025-09-04 08:00,2025-09-04 10:00
PRC-2426,ORD-11403,20250904,Warehouse,Pick & Pack,5,4.7,,Completed,Medium,Team Charlie,2025-09-04 10:30,2025-09-04 15:12
PRC-2427,ORD-11403,20250904,Quality Control,Inspection,2,1.9,,Completed,Critical,Team Hotel,2025-09-04 15:42,2025-09-04 17:36
PRC-2428,ORD-11403,20250904,Shipping,Dispatch,3,2.4,,Completed,Critical,Team Foxtrot,2025-09-04 18:06,2025-09-04 20:30
PRC-2429,ORD-10280,20240722,Order Processing,Order Verification,2,2.0,,Completed,High,Team Charlie,2024-07-22 08:00,2024-07-22 10:00
PRC-2430,ORD-10280,20240722,Service Delivery,Engagement Setup,8,9.6,Weather Delay,Completed,Medium,Team Golf,2024-07-22 10:30,2024-07-22 20:06
PRC-2431,ORD-10280,20240722,Service Delivery,Execution,16,15.9,,Completed,High,Team Golf,2024-07-22 20:36,2024-07-23 12:30
PRC-2432,ORD-11321,20251001,Order Processing,Order Verification,2,1.8,,Completed,High,Team Delta,2025-10-01 08:00,2025-10-01 09:48
PRC-2433,ORD-11321,20251001,Warehouse,Pick & Pack,5,5.8,Carrier Delay,Completed,High,Team Charlie,2025-10-01 10:18,2025-10-01 16:06
